100 Years of Chemical Weapons,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/Wq6zR55vgis/story01.htm,"MTorrice writes This year marks the 100th anniversary of the first large-scale use of chemical weapons during World War I. Sarah Everts at Chemical &amp; Engineering News remembers the event with a detailed account of the day in 1915 when the German Army released chlorine gas on its enemies, igniting a chemical arms race. Read the diaries of soldiers involved in the first gas attack. By the end of WWI, scientists working for both warring parties had evaluated some 3,000 different chemicals for use as weapons. Even though poison gas didn't end up becoming an efficient killing weapon on WWI battlefields&mdash;it was responsible for less than 1% of WWI's fatalities--its adoption set a precedent for using chemicals to murder en masse. In the past century, poison gas has killed millions of civilians around the world: commuters on the Tokyo subway, anti-government demonstrators in Syria, and those incarcerated in Third Reich concentration camps. Everts profiles chemist Fritz Haber, the man who lobbied to unleash the gas that day in 1915.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=100+Years+of+Chemical+Weapons%3A+http%3A%2F%2Fbit.ly%2F1Ao6E6a""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F15%2F02%2F23%2F1533213%2F100-years-of-chemical-weapons%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/15/02/23/1533213/100-years-of-chemical-weapons?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://tech.slashdot.org/story/15/02/23/1533213/100-years-of-chemical-weapons?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=7004497&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/43b501b3/sc/7/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/222166476933/u/49/f/647410/c/35028/s/43b501b3/sc/7/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166476933/u/49/f/647410/c/35028/s/43b501b3/sc/7/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166476933/u/49/f/647410/c/35028/s/43b501b3/sc/7/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166476933/u/49/f/647410/c/35028/s/43b501b3/sc/7/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166476933/u/49/f/647410/c/35028/s/43b501b3/sc/7/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166476933/u/49/f/647410/c/35028/s/43b501b3/sc/7/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/222166476933/u/49/f/647410/c/35028/s/43b501b3/sc/7/a2.htm""><img src=""http://da.feedsportal.com/r/222166476933/u/49/f/647410/c/35028/s/43b501b3/sc/7/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/222166476933/u/49/f/647410/c/35028/s/43b501b3/sc/7/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/Wq6zR55vgis"" height=""1"" width=""1"" alt=""""/>"
Google Lunar XPrize Teams Partner For a 2016 SpaceX Moonshot,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/7Ar_L2UkOnQ/story01.htm,"An anonymous reader writes Two competing teams for the Google Lunar XPrize have announced that they are partnering for a mission to the moon in the second half of 2016. From the article: ""The Google Lunar XPrize , a $30 million purse of prizes encouraging private teams to put lunar rovers on the moon, this morning took if not quite a giant leap, then at least a big step. Two of those teams, Pittsburgh-based Astrobotic and Japan-based Hakuto, signed on to share a rocket ride to the moon in late 2016. Hakuto, which developed a pair of rovers to explore the lunar surface, will hitch a ride on Astrobotic's lander, which plans to set down in Lacus Mortis, located in the northeastern portion of the moon. Once on the surface, both teams will deploy their rovers and go exploring. The first to cover 500 meters (around 550 yards) while broadcasting high-definition footage will take home the $20 million grand prize.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Google+Lunar+XPrize+Teams+Partner+For+a+2016+SpaceX+Moonshot%3A+http%3A%2F%2Fbit.ly%2F1EJcPBB""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F15%2F02%2F23%2F1918204%2Fgoogle-lunar-xprize-teams-partner-for-a-2016-spacex-moonshot%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/15/02/23/1918204/google-lunar-xprize-teams-partner-for-a-2016-spacex-moonshot?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://tech.slashdot.org/story/15/02/23/1918204/google-lunar-xprize-teams-partner-for-a-2016-spacex-moonshot?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=7005067&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/43b67cdb/sc/21/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/222166480368/u/49/f/647410/c/35028/s/43b67cdb/sc/21/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166480368/u/49/f/647410/c/35028/s/43b67cdb/sc/21/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166480368/u/49/f/647410/c/35028/s/43b67cdb/sc/21/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166480368/u/49/f/647410/c/35028/s/43b67cdb/sc/21/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166480368/u/49/f/647410/c/35028/s/43b67cdb/sc/21/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166480368/u/49/f/647410/c/35028/s/43b67cdb/sc/21/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/222166480368/u/49/f/647410/c/35028/s/43b67cdb/sc/21/a2.htm""><img src=""http://da.feedsportal.com/r/222166480368/u/49/f/647410/c/35028/s/43b67cdb/sc/21/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/222166480368/u/49/f/647410/c/35028/s/43b67cdb/sc/21/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/7Ar_L2UkOnQ"" height=""1"" width=""1"" alt=""""/>"
Google Teams Up With 3 Wireless Carriers To Combat Apple Pay,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/WhzD86zYs-g/story01.htm,"HughPickens.com writes AP reports that in an effort to undercut Apple's hit service Apple Pay, Google is teaming up with three wireless carriers by building its payment service into Android smartphones sold by AT&amp;T Inc., Verizon Wireless and T-Mobile USA. Besides trying to make it more convenient to use Wallet, Google also is hoping to improve the nearly 4-year-old service. Toward that end, Google is buying some mobile payment technology and patents from Softcard, a 5-year-old venture owned by the wireless carriers. Financial terms weren't disclosed but Apple Pay's popularity probably helped forge the unlikely alliance between Google and the wireless carriers. Google traditionally has had a prickly relationship with the carriers, largely because it doesn't believe enough has been done to upgrade wireless networks and make them cheaper so more people can spend more time online. The biggest challenge however is one that both Apple and Google face: Only a small fraction of the 10 million or so retail outlets in the U.S.&ndash;220,000 at last count&ndash;have checkout readers that can accept payments from either system. Both wallets use a radio technology called Near Field Communication to send payment, and it's expected to take years for most stores to be upgraded. What's at play? The big tech companies and carriers seem convinced that our phones will eventually replace our wallets. For carriers, that could make mobile wallet technology table stakes over the next few years as they compete for consumers.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Google+Teams+Up+With+3+Wireless+Carriers+To+Combat+Apple+Pay%3A+http%3A%2F%2Fbit.ly%2F17P7Uns""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F15%2F02%2F23%2F2158237%2Fgoogle-teams-up-with-3-wireless-carriers-to-combat-apple-pay%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/15/02/23/2158237/google-teams-up-with-3-wireless-carriers-to-combat-apple-pay?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://tech.slashdot.org/story/15/02/23/2158237/google-teams-up-with-3-wireless-carriers-to-combat-apple-pay?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=7005267&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/43b73b64/sc/21/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/222166449693/u/49/f/647410/c/35028/s/43b73b64/sc/21/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166449693/u/49/f/647410/c/35028/s/43b73b64/sc/21/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166449693/u/49/f/647410/c/35028/s/43b73b64/sc/21/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166449693/u/49/f/647410/c/35028/s/43b73b64/sc/21/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166449693/u/49/f/647410/c/35028/s/43b73b64/sc/21/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166449693/u/49/f/647410/c/35028/s/43b73b64/sc/21/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/222166449693/u/49/f/647410/c/35028/s/43b73b64/sc/21/a2.htm""><img src=""http://da.feedsportal.com/r/222166449693/u/49/f/647410/c/35028/s/43b73b64/sc/21/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/222166449693/u/49/f/647410/c/35028/s/43b73b64/sc/21/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/WhzD86zYs-g"" height=""1"" width=""1"" alt=""""/>"
Higgs Boson Could Explain Matter’s Dominance over Antimatter (Scientific American),http://news.feedzilla.com/en_us/stories/science/422114691?client_source=api&format=json,"A new theory suggests the Higgs field varied in the early universe, offering
matter a chance to split off from antimatter


-- Read more on ScientificAmerican.com

"
Humans off the Hook for Alaskan Mastodon Extinction (Scientific American),http://news.feedzilla.com/en_us/stories/science/422114599?client_source=api&format=json,"A reexamination of museum mastodon specimens provides evidence that that last
ones were gone from what's called the Beringia region well before any humans
showed up. Emily Schwing...


-- Read more on ScientificAmerican.com

"
"In Derby Warm-Up Race, a Favorite Is Disqualified (New York Times)",http://news.feedzilla.com/en_us/stories/science/422174423?client_source=api&format=json,"Itsaknockout was awarded a victory in the Fountain of Youth Stakes after
Upstart, who had finished first, was disqualified for impeding Itsaknockout
during the race.

"
"In Florida, Secrecy Around Stingray Leads To Plea Bargain For a Robber",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/JzYqcIXxyvg/story01.htm,"schwit1 writes The case against Tadrae McKenzie looked like an easy win for prosecutors. He and two buddies robbed a small-time pot dealer of $130 worth of weed using BB guns. Under Florida law, that was robbery with a deadly weapon, with a sentence of at least four years in prison. But before trial, his defense team detected investigators' use of a secret surveillance tool, one that raises significant privacy concerns. In an unprecedented move, a state judge ordered the police to show the device &mdash; a cell-tower simulator sometimes called a StingRay &mdash; to the attorneys. Rather than show the equipment, the state offered McKenzie a plea bargain. Today, 20-year-old McKenzie is serving six months' probation after pleading guilty to a second-degree misdemeanor. He got, as one civil liberties advocate said, the deal of the century.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=In+Florida%2C+Secrecy+Around+Stingray+Leads+To+Plea+Bargain+For+a+Robber%3A+http%3A%2F%2Fbit.ly%2F17LRfBi""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F15%2F02%2F23%2F0611254%2Fin-florida-secrecy-around-stingray-leads-to-plea-bargain-for-a-robber%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/15/02/23/0611254/in-florida-secrecy-around-stingray-leads-to-plea-bargain-for-a-robber?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/15/02/23/0611254/in-florida-secrecy-around-stingray-leads-to-plea-bargain-for-a-robber?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=7002149&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/43b0211d/sc/8/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/222166420530/u/49/f/647410/c/35028/s/43b0211d/sc/8/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166420530/u/49/f/647410/c/35028/s/43b0211d/sc/8/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166420530/u/49/f/647410/c/35028/s/43b0211d/sc/8/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166420530/u/49/f/647410/c/35028/s/43b0211d/sc/8/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166420530/u/49/f/647410/c/35028/s/43b0211d/sc/8/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166420530/u/49/f/647410/c/35028/s/43b0211d/sc/8/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/222166420530/u/49/f/647410/c/35028/s/43b0211d/sc/8/a2.htm""><img src=""http://da.feedsportal.com/r/222166420530/u/49/f/647410/c/35028/s/43b0211d/sc/8/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/222166420530/u/49/f/647410/c/35028/s/43b0211d/sc/8/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/JzYqcIXxyvg"" height=""1"" width=""1"" alt=""""/>"
Is Sega the Next Atari?,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/naGIMY4k8Qw/story01.htm,"donniebaseball23 writes As CEO of Sega of America in the early 1990s, Tom Kalinske oversaw the company during its glory days, when all eyes in the industry were glued to the titanic struggle for console superiority between the Super Nintendo and Sega Genesis. Times have changed, to put it mildly, and Sega is now a shell of its former self. Where did things go wrong? According to Kalinske, Sega's downfall was failing to partner with Sony on a new platform, and the bad decisions kept piling on from there. Sega's exit from hardware ""could have been avoided if they had made the right decisions going back literally 20 years ago. But they seem to have made the wrong decisions for 20 years.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Is+Sega+the+Next+Atari%3F%3A+http%3A%2F%2Fbit.ly%2F17O1Xau""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fgames.slashdot.org%2Fstory%2F15%2F02%2F23%2F1755238%2Fis-sega-the-next-atari%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://games.slashdot.org/story/15/02/23/1755238/is-sega-the-next-atari?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://games.slashdot.org/story/15/02/23/1755238/is-sega-the-next-atari?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=7004883&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/43b5b3aa/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/222166439878/u/49/f/647410/c/35028/s/43b5b3aa/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166439878/u/49/f/647410/c/35028/s/43b5b3aa/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166439878/u/49/f/647410/c/35028/s/43b5b3aa/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166439878/u/49/f/647410/c/35028/s/43b5b3aa/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166439878/u/49/f/647410/c/35028/s/43b5b3aa/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166439878/u/49/f/647410/c/35028/s/43b5b3aa/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/222166439878/u/49/f/647410/c/35028/s/43b5b3aa/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/222166439878/u/49/f/647410/c/35028/s/43b5b3aa/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/222166439878/u/49/f/647410/c/35028/s/43b5b3aa/sc/36/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/naGIMY4k8Qw"" height=""1"" width=""1"" alt=""""/>"
KBG syndrome (US NLM),http://news.feedzilla.com/en_us/stories/science/422129410?client_source=api&format=json,"KBG syndrome and its relationship with gene ANKRD11 have been added to
Genetics Home Reference. Web links to MedlinePlus, patient support web sites,
Genetic Testing Registry, ClinicalTrials.gov, PubMed, and OMIM are included.

"
Lenovo Hit With Lawsuit Over Superfish Adware,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/34LOJ8NPN0k/story01.htm,"An anonymous reader writes with news that the fallout from the Superfish fiasco might just be starting for Lenovo. ""Lenovo admitted to pre-loading the Superfish adware on some consumer PCs, and unhappy customers are now dragging the company to court on the matter. A proposed class-action suit was filed late last week against Lenovo and Superfish, which charges both companies with 'fraudulent' business practices and of making Lenovo PCs vulnerable to malware and malicious attacks by pre-loading the adware. Plaintiff Jessica Bennett said her laptop was damaged as a result of Superfish, which was called 'spyware' in court documents. She also accused Lenovo and Superfish of invading her privacy and making money by studying her Internet browsing habits.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Lenovo+Hit+With+Lawsuit+Over+Superfish+Adware%3A+http%3A%2F%2Fbit.ly%2F1Bf8PLT""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F15%2F02%2F23%2F1847247%2Flenovo-hit-with-lawsuit-over-superfish-adware%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/15/02/23/1847247/lenovo-hit-with-lawsuit-over-superfish-adware?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/15/02/23/1847247/lenovo-hit-with-lawsuit-over-superfish-adware?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=7004979&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/43b5aa79/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/222166438698/u/49/f/647410/c/35028/s/43b5aa79/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166438698/u/49/f/647410/c/35028/s/43b5aa79/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166438698/u/49/f/647410/c/35028/s/43b5aa79/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166438698/u/49/f/647410/c/35028/s/43b5aa79/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166438698/u/49/f/647410/c/35028/s/43b5aa79/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166438698/u/49/f/647410/c/35028/s/43b5aa79/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/222166438698/u/49/f/647410/c/35028/s/43b5aa79/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/222166438698/u/49/f/647410/c/35028/s/43b5aa79/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/222166438698/u/49/f/647410/c/35028/s/43b5aa79/sc/4/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/34LOJ8NPN0k"" height=""1"" width=""1"" alt=""""/>"
